uniprot_id	gene_name	is_paralog	n_pathways	shannon_H	shannon_H_norm	global_degree	mean_local_degree	max_local_degree	mean_ratio	bridge_score	betweenness	cross_ppi_count	betweenness_raw
Q13085	ACACA	False	15	2.045632	0.755389	308	16.0667	114	0.052165	77	0.00016	176	25321.952763319772
P08138	NGFR	False	11	2.043898	0.852372	59	7.7273	29	0.130971	24	2e-05	30	2778.821071483334
P26367	PAX6	False	12	2.041719	0.821648	345	15.3333	67	0.044444	48	0.00031	242	50423.88166527666
O75192	PEX11A	False	10	2.040792	0.886305	12	0.3	2	0.025	24	0.0	10	675.1967335430993
Q9HBZ2	ARNT2	False	14	2.040764	0.773293	83	3.4286	12	0.041308	61	2e-05	68	4047.513091092735
P15090	FABP4	False	13	2.040601	0.795572	20	2.4615	5	0.123077	54	0.0	12	246.8412800442023
P41743	PRKCI	False	16	2.038929	0.735388	302	22.0	117	0.072848	92	0.00015	164	24921.41653658717
Q9NY47	CACNA2D2	False	14	2.038927	0.772597	75	0.7857	9	0.010476	74	7e-05	66	11106.720314241284
P49356	FNTB	False	19	2.038923	0.692466	98	5.2105	20	0.053169	135	4e-05	62	6661.393629554026
Q13625	TP53BP2	False	14	2.037633	0.772106	232	15.8571	45	0.06835	51	0.0001	179	16656.981194462893
Q96KQ4	PPP1R13B	False	14	2.037633	0.772106	165	6.1429	18	0.03723	51	6e-05	142	10540.902623096412
P05181	CYP2E1	False	12	2.03439	0.818699	18	0.8333	6	0.046296	42	1e-05	12	978.2269332905211
P20701	ITGAL	False	13	2.034382	0.793147	9	1.9231	4	0.213675	64	0.0	5	136.82684840931822
O60494	CUBN	False	15	2.034351	0.751223	8	1.1333	3	0.141667	80	0.0	3	63.31741086915508
Q9UBR2	CTSZ	False	16	2.034342	0.733734	48	2.5625	11	0.053385	82	1e-05	35	1193.4026391157481
P33121	ACSL1	False	15	2.034155	0.751151	85	2.6	16	0.030588	68	4e-05	61	6404.084350302609
Q9Y296	TRAPPC4	False	13	2.034055	0.79302	77	9.6154	19	0.124875	50	3e-05	53	5310.6554874267
Q07157	TJP1	False	22	2.033854	0.657983	313	34.6364	118	0.110659	189	0.00027	133	43417.84867771605
O75385	ULK1	False	14	2.032919	0.77032	369	24.6429	98	0.066783	66	0.00017	231	28408.412599722044
P30626	SRI	False	14	2.032644	0.770216	80	2.4286	8	0.030357	71	4e-05	69	5872.777317243682
P53041	PPP5C	False	11	2.032555	0.847641	188	14.3636	66	0.076402	36	0.00011	110	18345.61457974321
Q9NP72	RAB18	False	13	2.032266	0.792322	143	12.6154	34	0.088219	57	5e-05	86	8698.811993650183
A0JLT2	MED19	False	12	2.032215	0.817823	107	39.6667	62	0.370716	47	2e-05	40	3171.8451184545556
Q13503	MED21	False	12	2.032215	0.817823	149	45.0833	69	0.302573	47	4e-05	62	6806.12593823394
Q15528	MED22	False	12	2.032215	0.817823	82	36.3333	48	0.443089	47	1e-05	28	1260.5820695034256
Q71F56	MED13L	False	12	2.032215	0.817823	106	36.3333	50	0.342767	47	2e-05	47	2966.595673240533
Q9BUE0	MED18	False	12	2.032215	0.817823	76	36.5833	48	0.48136	47	1e-05	19	1269.0473138475777
Q9BWU1	CDK19	False	12	2.032215	0.817823	88	35.75	47	0.40625	47	1e-05	36	2052.7550087112713
Q9H204	MED28	False	12	2.032215	0.817823	101	40.9167	64	0.405116	47	2e-05	29	3040.9716448993913
Q9NWA0	MED9	False	12	2.032215	0.817823	99	43.5	66	0.439394	47	1e-05	25	1705.2760386960713
Q9NX70	MED29	False	12	2.032215	0.817823	100	38.5833	55	0.385833	47	3e-05	41	4270.903519161377
Q9P086	MED11	False	12	2.032215	0.817823	65	35.75	47	0.55	47	1e-05	14	878.6739134618631
Q92734	TFG	False	12	2.032035	0.817751	257	26.0833	73	0.101491	40	0.00021	144	33418.68791775063
P14555	PLA2G2A	False	13	2.031281	0.791938	29	1.3846	3	0.047746	45	0.0	23	508.3141367472807
O60664	PLIN3	False	16	2.029741	0.732074	143	8.375	28	0.058566	100	5e-05	76	8780.92857840543
P40337	VHL	False	24	2.029541	0.638611	464	64.5417	161	0.139098	230	0.00079	150	129197.97738209336
P08069	IGF1R	False	13	2.028384	0.790809	422	43.6923	135	0.103536	52	0.00036	236	59232.13638356463
P16144	ITGB4	False	13	2.028025	0.790669	107	8.4615	36	0.07908	62	5e-05	62	8605.39798325573
O43295	SRGAP3	False	10	2.02648	0.880089	46	6.4	11	0.13913	25	1e-05	32	1075.9748731210093
P42285	MTREX	False	12	2.026183	0.815396	246	27.0833	67	0.110095	47	5e-05	130	7681.652403495191
Q99961	SH3GL1	False	15	2.025869	0.748091	156	17.0667	58	0.109402	78	6e-05	73	9781.858220525091
P62495	ETF1	False	15	2.024926	0.747743	140	12.0667	39	0.08619	81	1e-05	85	2364.133474548089
Q969X2	ST6GALNAC6	False	14	2.023971	0.76693	99	3.8571	13	0.038961	59	4e-05	75	6413.184852864339
Q9BTK6	PAGR1	False	10	2.023775	0.878914	50	14.0	26	0.28	24	1e-05	18	1027.6066735859035
P52732	KIF11	False	11	2.023346	0.843801	260	15.1818	56	0.058391	39	0.0001	193	16905.196605691646
Q14807	KIF22	False	11	2.023346	0.843801	128	8.0909	36	0.06321	39	2e-05	87	3387.981504119797
Q9NS87	KIF15	False	11	2.023346	0.843801	96	6.4545	23	0.067235	39	2e-05	64	3064.2651036094267
Q9ULI4	KIF26A	False	11	2.023346	0.843801	13	0.6364	2	0.048951	39	0.0	9	601.4518879425752
Q9Y4L1	HYOU1	False	13	2.022866	0.788657	312	25.6154	82	0.082101	52	0.00016	197	26726.090626191508
P10109	FDX1	False	16	2.022639	0.729513	41	4.125	21	0.10061	93	1e-05	9	1727.058101036766
Q01668	CACNA1D	False	12	2.022601	0.813954	10	0.25	1	0.025	47	0.0	9	266.0508914902006
Q92574	TSC1	False	14	2.022459	0.766357	246	26.1429	76	0.106272	71	0.00019	131	30483.385266973695
O15173	PGRMC2	False	12	2.022029	0.813724	295	17.6667	69	0.059887	37	0.0002	215	32347.408621774735
P48163	ME1	False	12	2.020999	0.81331	67	3.6667	11	0.054726	44	1e-05	48	1737.0953874556615
P08684	CYP3A4	False	12	2.020951	0.813291	16	3.25	10	0.203125	46	1e-05	6	1955.6061029379748
P13224	GP1BB	False	11	2.020842	0.842757	59	2.2727	6	0.038521	41	1e-05	51	1764.6945861040233
P14770	GP9	False	11	2.020842	0.842757	91	2.2727	10	0.024975	41	2e-05	80	2970.291188277393
P40197	GP5	False	11	2.020842	0.842757	63	1.2727	3	0.020202	41	2e-05	59	3081.0322607923817
P51648	ALDH3A2	False	15	2.020682	0.746176	328	19.5333	88	0.059553	78	0.00011	196	17304.669168191547
Q16850	CYP51A1	False	14	2.020635	0.765666	152	3.8571	14	0.025376	61	0.00012	126	19682.67238540185
Q6NT55	CYP4F22	False	14	2.020182	0.765494	14	0.2857	2	0.020408	58	0.0	12	91.80353530971101
P10451	SPP1	False	17	2.020074	0.712998	94	7.0	23	0.074468	118	4e-05	52	6414.882084966497
O14983	ATP2A1	False	14	2.019872	0.765376	416	16.8571	84	0.040522	73	0.00029	293	47085.820923271254
P16615	ATP2A2	False	14	2.019872	0.765376	365	17.9286	107	0.049119	73	0.00023	234	38146.088948336685
Q93084	ATP2A3	False	14	2.019872	0.765376	228	8.0714	45	0.035401	73	0.00025	159	39978.91764293956
Q16654	PDK4	False	14	2.019862	0.765373	49	4.7143	14	0.09621	63	0.0	18	373.80301318157586
Q99558	MAP3K14	False	13	2.01964	0.7874	154	12.2308	38	0.079421	49	1e-05	116	1927.8393538124863
P05019	IGF1	False	13	2.018958	0.787134	24	2.6154	10	0.108975	58	0.0	10	553.7686045454448
Q02641	CACNB1	False	15	2.01831	0.7453	14	1.8667	4	0.133333	84	0.0	10	258.3953147876567
P07949	RET	False	16	2.01673	0.727382	266	24.4375	107	0.09187	93	0.00023	137	37018.27754936026
O95477	ABCA1	False	14	2.015631	0.763769	33	3.7143	12	0.112554	73	0.0	13	562.8633619655908
A9QM74	KPNA7	False	13	2.015367	0.785734	8	0.8462	3	0.105769	46	0.0	5	5.574150552035916
O00505	KPNA3	False	13	2.015367	0.785734	253	29.2308	82	0.115537	46	7e-05	149	10984.787712088151
O00629	KPNA4	False	13	2.015367	0.785734	221	26.3846	73	0.119387	46	8e-05	127	12380.721502470638
O15131	KPNA5	False	13	2.015367	0.785734	94	12.3846	31	0.131751	46	1e-05	50	2124.0794477088075
Q9NTG7	SIRT3	False	16	2.014395	0.72654	93	9.4375	36	0.101478	94	3e-05	44	5490.5143059806
P01210	PENK	False	11	2.013464	0.83968	9	0.6364	1	0.070707	36	0.0	8	26.63808842176008
P22307	SCP2	False	12	2.013134	0.810145	71	5.25	21	0.073944	38	1e-05	45	1025.0576011036053
Q9H4B4	PLK3	False	13	2.013123	0.784859	38	4.4615	9	0.117409	44	0.0	26	657.7848599950453
Q92186	ST8SIA2	False	14	2.012813	0.762701	9	0.9286	2	0.103174	54	0.0	7	37.2839924547974
P16284	PECAM1	False	17	2.012578	0.710352	27	6.7647	20	0.250545	114	0.0	5	91.17871067654873
C9JLW8	MCRIP1	False	9	2.012244	0.915812	53	2.7778	4	0.052411	0	0.0	49	187.8284520537019
Q86T24	ZBTB33	False	9	2.012244	0.915812	131	6.2222	8	0.047498	0	5e-05	123	7614.5416768716495
Q9C009	FOXQ1	False	9	2.012244	0.915812	137	4.7778	5	0.034874	0	1e-05	132	1768.8769832273679
Q9H147	DNTTIP1	False	9	2.012244	0.915812	95	12.4444	13	0.130994	0	2e-05	82	3374.7378848081403
P33240	CSTF2	False	16	2.011803	0.725604	171	25.0	51	0.146199	95	7e-05	100	11824.725693259417
Q92989	CLP1	False	16	2.011803	0.725604	64	10.75	22	0.167969	95	2e-05	27	2976.5401407600707
Q14765	STAT4	False	13	2.00948	0.783439	31	2.7692	8	0.08933	46	0.0	20	223.46509782491523
Q92973	TNPO1	False	14	2.00847	0.761056	313	16.0714	43	0.051346	61	0.00012	245	19027.93047337357
P78382	SLC35A1	False	15	2.008099	0.741529	57	2.9333	10	0.051462	75	2e-05	37	3347.3670132643015
Q13936	CACNA1C	False	13	2.007873	0.782812	42	1.9231	5	0.045788	57	4e-05	31	6388.37003779055
Q75N03	CBLL1	False	16	2.007727	0.724135	75	8.1875	34	0.109167	65	0.0	40	607.5122916097174
Q92844	TANK	False	13	2.005476	0.781877	209	17.0	59	0.08134	33	9e-05	150	14840.07039365297
Q8NES3	LFNG	False	14	2.005033	0.759753	10	0.5	4	0.05	70	0.0	5	14.425053461231725
Q8N6T7	SIRT6	False	9	2.005017	0.912523	623	35.0	133	0.05618	20	0.00032	447	51447.321776467325
P0C0L4	C4A	False	15	2.004734	0.740287	69	7.1333	21	0.103382	77	3e-05	36	5403.76567615141
Q10472	GALNT1	False	20	2.004544	0.669133	67	2.65	9	0.039552	130	3e-05	51	4100.341837163674
P09210	GSTA2	False	12	2.004407	0.806633	9	1.5	4	0.166666	44	0.0	5	383.68540242049625
Q13976	PRKG1	False	17	2.004391	0.707462	46	4.7647	15	0.10358	106	1e-05	26	1892.6917793357238
Q9Y4A5	TRRAP	False	11	2.004251	0.835837	749	70.4545	166	0.094065	40	0.00203	463	331113.73529671266
P24468	NR2F2	False	9	2.003963	0.912043	139	4.4444	17	0.031974	18	7e-05	117	10856.983772239471
P84095	RHOG	False	21	2.0036	0.6581	899	68.2857	257	0.075957	171	0.00067	527	109719.2631088549
Q9ULW0	TPX2	False	11	2.00316	0.835383	319	30.7273	64	0.096324	30	0.00012	225	19779.750002624693
P61204	ARF3	False	16	2.003131	0.722477	136	12.6875	31	0.09329	81	2e-05	87	3239.0326557163257
P09486	SPARC	False	12	2.002898	0.806025	52	5.3333	14	0.102564	52	1e-05	33	1476.4086551551025
O94777	DPM2	False	16	2.002667	0.722309	49	3.4375	9	0.070153	84	1e-05	38	1161.9620795880796
P78549	NTHL1	False	9	2.001526	0.910934	50	5.1111	17	0.102222	19	1e-05	31	2072.6487709204393
Q96FI4	NEIL1	False	9	2.001526	0.910934	271	10.7778	56	0.03977	19	8e-05	206	13212.91753632771
O00194	RAB27B	False	11	2.000893	0.834437	39	4.1818	8	0.107226	40	1e-05	24	2176.3893142743673
P25105	PTAFR	False	14	1.999782	0.757764	48	1.9286	7	0.040179	66	1e-05	40	915.1926405700021
P24588	AKAP5	False	13	1.99962	0.779594	72	10.6923	21	0.148504	56	5e-05	41	7908.522655872267
P51884	LUM	False	13	1.998285	0.779074	30	0.9231	5	0.030769	56	0.0	20	584.4861994171872
Q00839	HNRNPU	False	15	1.998257	0.737895	1027	114.6	290	0.111587	78	0.00107	605	174163.82521641275
P09237	MMP7	False	10	1.996263	0.866966	24	1.2	5	0.05	31	0.0	17	152.46265930037453
Q16581	C3AR1	False	18	1.995837	0.690512	97	2.6111	14	0.026919	115	1e-05	75	2320.2489130203257
P17693	HLA-G	False	19	1.994568	0.677402	121	8.3684	26	0.06916	122	5e-05	83	8035.258628533372
P30511	HLA-F	False	19	1.994568	0.677402	87	6.8421	22	0.078645	122	3e-05	58	5498.499889510957
Q00613	HSF1	False	12	1.994353	0.802587	595	29.0	105	0.048739	42	0.0004	485	64604.34452834133
Q9UQ16	DNM3	False	19	1.994352	0.677328	87	9.1053	20	0.104658	139	2e-05	47	3217.961047370083
P18887	XRCC1	False	11	1.993799	0.831479	180	15.2727	36	0.084848	35	0.00011	144	18199.511657584302
O95429	BAG4	False	12	1.993601	0.802284	225	13.9167	41	0.061852	47	0.00018	154	29531.00094636688
P37275	ZEB1	False	17	1.993191	0.703509	190	15.3529	57	0.080805	88	2e-05	103	4055.594128357043
P02656	APOC3	False	13	1.993163	0.777077	43	3.3846	6	0.078712	55	1e-05	35	866.4226290112541
P69905	HBA1;	False	17	1.99312	0.703484	152	7.7059	37	0.050697	107	0.00016	106	25688.52272621289
O14746	TERT	False	12	1.992728	0.801933	102	9.25	34	0.090686	47	2e-05	54	3338.5921186924816
Q15056	EIF4H	False	9	1.992253	0.906714	123	7.8889	29	0.064137	10	2e-05	94	3517.8744201336067
Q9UIF7	MUTYH	False	9	1.992232	0.906704	27	4.0	12	0.148148	19	0.0	11	257.5107641407415
P42773	CDKN2C	False	11	1.99181	0.830649	91	12.3636	19	0.135864	33	3e-05	69	5591.852208994245
P55273	CDKN2D	False	11	1.99181	0.830649	79	6.5455	9	0.082854	33	6e-05	68	10512.650462593903
Q9BXS5	AP1M1	False	18	1.990668	0.688724	230	21.8333	60	0.094928	110	0.00026	145	42618.87042301467
Q15388	TOMM20	False	11	1.990566	0.83013	243	22.3636	69	0.092031	38	0.00012	158	19200.83519759492
P26572	MGAT1	False	14	1.98934	0.753807	35	2.2143	7	0.063265	48	0.0	25	559.2791279546666
Q16552	IL17A	False	12	1.986685	0.799501	10	2.4167	3	0.241667	36	0.0	6	130.47750487765722
Q96PD4	IL17F	False	12	1.986685	0.799501	30	3.5	10	0.116667	36	1e-05	19	1268.1561818305645
O75164	KDM4A	False	11	1.986563	0.828461	60	7.3636	23	0.122727	40	1e-05	32	2081.0637969697846
Q92539	LPIN2	False	14	1.986053	0.752562	22	3.2857	8	0.149351	57	0.0	10	78.10512646129472
Q9BQK8	LPIN3	False	14	1.986053	0.752562	72	5.4286	15	0.075397	57	0.0	51	764.912216907025
O75874	IDH1	False	15	1.986052	0.733388	127	13.6667	37	0.107612	87	4e-05	47	6235.283521051921
Q04726	TLE3	False	13	1.985892	0.774242	375	22.2308	86	0.059282	52	0.00034	289	55555.616839508424
P50443	SLC26A2	False	12	1.984862	0.798767	59	2.4167	8	0.04096	51	1e-05	39	1687.0644977319462
Q9NTX7	RNF146	False	12	1.984784	0.798736	75	11.1667	28	0.148889	44	1e-05	34	1681.0077349810308
Q02928	CYP4A11	False	13	1.983943	0.773482	4	1.0769	3	0.269231	45	0.0	1	544.1619516337564
Q08AG7	MZT1	False	9	1.983422	0.902694	39	12.0	13	0.307692	12	0.0	26	437.8268762654328
Q6NZ67	MZT2B	False	9	1.983422	0.902694	79	14.1111	19	0.178622	12	2e-05	60	3850.6094946317753
Q6P582	MZT2A	False	9	1.983422	0.902694	22	10.6667	12	0.484848	12	0.0	10	174.88465690259466
Q96CW5	TUBGCP3	False	9	1.983422	0.902694	223	27.2222	39	0.122073	12	8e-05	184	12632.412905830013
Q96RT7	TUBGCP6	False	9	1.983422	0.902694	62	12.1111	15	0.19534	12	1e-05	47	1912.125195272383
Q96RT8	TUBGCP5	False	9	1.983422	0.902694	54	14.0	16	0.259259	12	1e-05	38	1417.1553034134042
Q9BSJ2	TUBGCP2	False	9	1.983422	0.902694	188	29.5556	41	0.157211	12	8e-05	147	13007.201360330904
Q9NRH3	TUBG2	False	9	1.983422	0.902694	37	9.3333	10	0.252252	12	0.0	27	280.4273460338887
Q9UGJ1	TUBGCP4	False	9	1.983422	0.902694	161	20.6667	29	0.128364	12	7e-05	132	10828.863081713142
Q9Y5B8	NME7	False	9	1.983422	0.902694	159	22.8889	28	0.143955	12	0.00012	131	19084.952499482024
O75446	SAP30	False	12	1.983225	0.798108	158	38.6667	71	0.244726	47	4e-05	69	6461.447638412394
Q4LE39	ARID4B	False	12	1.983225	0.798108	195	33.4167	72	0.171367	47	8e-05	100	12536.750457183622
Q9HAJ7	SAP30L	False	12	1.983225	0.798108	32	7.4167	13	0.231771	47	0.0	18	209.08566222922926
Q9UM21	MGAT4A	False	16	1.982993	0.715213	2	0.0625	1	0.03125	74	0.0	1	0.5064012148332219
Q5SW96	LDLRAP1	False	15	1.982849	0.732205	31	3.3333	8	0.107527	81	1e-05	21	1616.946535811401
P20020	ATP2B1	False	13	1.982628	0.77297	250	7.6923	26	0.030769	63	0.00013	205	21275.69239836108
Q16288	NTRK3	False	15	1.982479	0.732069	359	25.4667	111	0.070938	80	0.00012	200	20213.694243671795
Q9ULD4	BRPF3	False	13	1.982468	0.772907	163	15.3077	33	0.093912	54	4e-05	111	6951.896201857773
O00391	QSOX1	False	11	1.981812	0.82648	67	5.5455	22	0.082768	42	3e-05	40	4598.938421668113
P02765	AHSG	False	11	1.981812	0.82648	101	11.2727	38	0.111611	42	2e-05	51	2759.8826888760673
P04798	CYP1A1	False	12	1.980852	0.797153	76	1.9167	14	0.025219	40	1e-05	62	973.3001555327241
O00483	COXFA4	False	13	1.980309	0.772066	320	39.4615	118	0.123317	56	0.00016	170	25518.203642333487
O14548	COX7A2L	False	13	1.980309	0.772066	89	20.7692	49	0.233362	56	2e-05	33	3506.2556755522887
P09669	COX6C	False	13	1.980309	0.772066	131	22.7692	50	0.173811	56	3e-05	66	4618.480163076601
P10176	COX8A	False	13	1.980309	0.772066	321	26.6923	102	0.083154	56	8e-05	200	12352.414821101771
P12074	COX6A1	False	13	1.980309	0.772066	56	15.6923	29	0.28022	56	1e-05	25	997.9472093806914
P14406	COX7A2	False	13	1.980309	0.772066	110	19.8462	51	0.180419	56	2e-05	47	3470.6626331188677
P14854	COX6B1	False	13	1.980309	0.772066	105	21.0769	41	0.200733	56	4e-05	52	6598.449115252558
P15954	COX7C	False	13	1.980309	0.772066	92	20.6154	49	0.22408	56	1e-05	35	943.872873885769
P24311	COX7B	False	13	1.980309	0.772066	20	7.9231	13	0.396154	56	0.0	5	130.29237590033225
Q02221	COX6A2	False	13	1.980309	0.772066	5	0.1538	1	0.030769	56	0.0	4	24.281081248455976
Q6YFQ2	COX6B2	False	13	1.980309	0.772066	3	0.0	0	0.0	56	0.0	3	2.018773857784171
Q96KJ9	COX4I2	False	13	1.980309	0.772066	24	8.6154	12	0.358975	56	0.0	10	543.3086320512288
O43542	XRCC3	False	9	1.980159	0.901209	179	4.7778	10	0.026691	4	7e-05	169	10935.480722052169
P07814	EPRS1	False	13	1.980011	0.771949	435	36.6923	130	0.08435	63	0.00014	206	22114.121773594048
Q99835	SMO	False	13	1.979238	0.771648	47	3.2308	12	0.06874	54	0.00013	34	20512.947446906783
P18847	ATF3	False	14	1.979098	0.749926	91	12.4286	31	0.136578	59	2e-05	49	3773.3234936676768
Q9UPY5	SLC7A11	False	13	1.979072	0.771583	217	4.2308	15	0.019497	54	7e-05	189	11767.508967894943
P11168	SLC2A2	False	13	1.97888	0.771508	112	5.0	30	0.044643	62	3e-05	63	4133.030111475916
P35968	KDR	False	14	1.978187	0.749581	133	16.0714	51	0.120838	71	0.00011	65	18348.560738530272
Q9NZQ7	CD274	False	14	1.977708	0.749399	386	29.2857	109	0.07587	46	0.00011	235	17470.36042289187
A8MT69	CENPX	False	11	1.97557	0.823877	29	11.4545	18	0.394984	38	0.0	5	351.8499787878825
P35680	HNF1B	False	10	1.975099	0.857775	188	8.4	60	0.044681	27	3e-05	128	4701.519856216733
P05026	ATP1B1	False	14	1.974397	0.748145	166	12.0714	44	0.072719	72	7e-05	110	11041.451637064882
P14415	ATP1B2	False	14	1.974397	0.748145	20	3.2143	8	0.160714	72	0.0	12	191.58318651936764
P54709	ATP1B3	False	14	1.974397	0.748145	259	17.2857	69	0.06674	72	0.00015	164	23904.142416537674
P49716	CEBPD	False	12	1.973579	0.794226	53	10.0833	21	0.190252	47	0.0	24	522.59294154432
Q13255	GRM1	False	12	1.972892	0.79395	47	4.5833	28	0.097518	49	1e-05	17	894.2515955724722
Q9ULK5	VANGL2	False	11	1.972866	0.822749	212	21.0909	73	0.099485	27	7e-05	139	11357.394537072714
P25067	COL8A2	False	8	1.972694	0.948665	42	13.0	17	0.309524	16	1e-05	25	1702.6877156101484
P27658	COL8A1	False	8	1.972694	0.948665	126	7.125	12	0.056548	16	6e-05	114	10081.402575489443
O14810	CPLX1	False	9	1.972421	0.897687	42	3.4444	4	0.082011	15	0.0	38	517.1738835709913
Q86UR5	RIMS1	False	9	1.972421	0.897687	20	2.3333	4	0.116667	15	0.0	16	339.0650619124785
P98164	LRP2	False	15	1.972337	0.728324	138	5.2	15	0.037681	79	0.00017	114	27705.890918007546
Q96BY6	DOCK10	False	10	1.972053	0.856452	30	6.3	14	0.21	22	0.0	15	297.3973885528928
P54284	CACNB3	False	15	1.970557	0.727667	27	3.2667	6	0.120988	83	0.0	20	782.4725392207155
Q99497	PARK7	False	11	1.96764	0.82057	344	20.3636	92	0.059197	37	0.00017	248	27319.339418696673
P23025	XPA	False	8	1.96622	0.945552	86	14.75	27	0.171512	11	1e-05	59	2004.9706003152382
O95210	STBD1	False	12	1.965893	0.791134	124	14.5833	33	0.117608	37	2e-05	71	3496.707136682687
Q96PM9	ZNF385A	False	14	1.964727	0.744481	13	0.6429	3	0.04945	52	0.0	9	15.222396400017079
Q8TDN4	CABLES1	False	9	1.964457	0.894063	43	4.4444	10	0.103359	20	0.0	30	389.28497857350055
P37288	AVPR1A	False	10	1.963647	0.852801	3	1.1	3	0.366667	27	0.0	0	1.7212467766795885
P47901	AVPR1B	False	10	1.963647	0.852801	29	3.3	10	0.113793	27	0.0	17	272.6611715543958
P20702	ITGAX	False	11	1.961633	0.818064	6	0.6364	2	0.106061	43	0.0	3	6.2796777546013205
O60911	CTSV	False	18	1.961187	0.678524	103	6.1111	23	0.059331	123	4e-05	69	6156.931739282629
Q96DY7	MTBP	False	9	1.959623	0.891863	23	1.7778	2	0.077295	0	0.0	21	68.24532707733918
P56199	ITGA1	False	13	1.958953	0.763739	47	5.0	11	0.106383	61	1e-05	30	1091.0505120283676
Q13422	IKZF1	False	10	1.958798	0.850695	283	23.3	62	0.082332	24	0.00012	198	19340.279734300755
P04141	CSF2	False	15	1.958397	0.723176	14	1.2667	5	0.090476	76	0.0	8	376.85673741424966
Q9UBN1	CACNG4	False	12	1.95832	0.788086	58	0.6667	3	0.011494	46	1e-05	53	1246.9924616610456
P01579	IFNG	False	17	1.958045	0.691104	17	2.2353	9	0.131488	99	0.0	7	106.36784956918632
P19320	VCAM1	False	10	1.956701	0.849785	449	35.8	128	0.079733	30	0.00016	318	25299.597190133692
Q14435	GALNT3	False	15	1.955753	0.7222	33	1.4	8	0.042424	70	0.0	23	383.24940763596555
Q13591	SEMA5A	False	14	1.955017	0.740801	2	0.2857	2	0.142857	65	0.0	0	0.0
P02745	C1QA	False	13	1.954991	0.762195	60	6.7692	18	0.11282	45	1e-05	36	2412.940825757775
P09871	C1S	False	13	1.954991	0.762195	10	2.2308	4	0.223077	45	0.0	5	46.95943920740184
Q14766	LTBP1	False	11	1.954899	0.815256	82	7.8182	19	0.095344	42	7e-05	46	10641.506327192916
Q9BSJ8	ESYT1	False	11	1.954794	0.815212	464	43.2727	131	0.09326	25	0.00036	298	58196.43790909444
P05362	ICAM1	False	11	1.954774	0.815204	252	17.0909	65	0.067821	37	0.00016	185	25440.37542234671
Q6UWU2	GLB1L	False	11	1.954294	0.815004	23	0.3636	3	0.01581	28	1e-05	20	2100.9850519475876
Q8IW92	GLB1L2	False	11	1.954294	0.815004	71	2.7273	12	0.038413	28	2e-05	59	3619.203420983728
Q8NCI6	GLB1L3	False	11	1.954294	0.815004	7	0.0909	1	0.012987	28	0.0	6	10.816306127065532
P08833	IGFBP1	False	14	1.952634	0.739898	24	1.5714	7	0.065476	67	0.0	15	333.7976294780113
P61244	MAX	False	13	1.952069	0.761056	227	25.4615	80	0.112165	50	7e-05	134	11017.049407705555
P28702	RXRB	False	13	1.952012	0.761033	60	11.0	24	0.183333	58	2e-05	27	2464.2557496354752
P42263	GRIA3	False	10	1.951693	0.847609	30	5.0	7	0.166667	20	0.0	23	790.0050314011486
P48058	GRIA4	False	10	1.951693	0.847609	27	6.9	12	0.255555	20	0.0	15	197.771674995742
Q14703	MBTPS1	False	16	1.950148	0.703367	67	3.1875	14	0.047575	98	2e-05	43	4009.9656403741715
Q9UBK8	MTRR	False	13	1.950109	0.760292	18	2.3077	11	0.128205	57	0.0	5	312.74772661491005
P51684	CCR6	False	13	1.949872	0.760199	84	2.6154	9	0.031136	48	1e-05	71	1641.7601639255286
Q96B36	AKT1S1	False	14	1.949614	0.738754	30	6.6429	19	0.221428	70	0.0	7	127.19606106544524
Q9UKT7	FBXL3	False	12	1.949279	0.784447	24	4.8333	10	0.201389	50	0.0	11	314.17540932273505
Q9UIW2	PLXNA1	False	14	1.949233	0.73861	120	11.7143	32	0.097619	55	7e-05	81	11236.06881801294
