uniprot_id	gene_name	is_paralog	n_pathways	shannon_H	shannon_H_norm	global_degree	mean_local_degree	max_local_degree	mean_ratio	bridge_score	betweenness	cross_ppi_count	betweenness_raw	cluster	taxonomy	umap_x	umap_y
Q13258	PTGDR	False	7	0.748929	0.384873	10	2.8571	7	0.285714	6	1e-05	3	2202.70281978637	0	background	1.7178	3.6629
P30047	GCHFR	False	4	0.747912	0.539504	18	1.0	1	0.055556	0	0.0	17	577.7153143239032	0	background	3.6503	3.6472
P30793	GCH1	False	4	0.747912	0.539504	61	5.5	18	0.090164	0	1e-05	43	1866.487162443799	0	background	4.292	4.7901
Q03393	PTS	False	4	0.747912	0.539504	44	0.5	2	0.011364	0	1e-05	42	1759.8638607407074	0	background	4.3372	4.4527
A2RUC4	TYW5	False	3	0.747391	0.680305	15	0.0	0	0.0	0	0.0	15	351.16202775176214	0	background	5.0372	2.4173
O14717	TRDMT1	False	3	0.747391	0.680305	21	1.0	3	0.047619	0	0.0	18	233.40719056564578	0	background	4.9314	2.7865
O60294	LCMT2	False	3	0.747391	0.680305	28	0.3333	1	0.011905	0	0.0	27	320.50115156263575	0	background	5.0991	3.0798
P57081	WDR4	False	3	0.747391	0.680305	89	5.6667	11	0.063671	0	1e-05	78	2168.7148497484	0	background	5.7137	4.5123
Q08J23	NSUN2	False	3	0.747391	0.680305	296	16.0	38	0.054054	0	6e-05	258	10397.959907279732	4	specialist	6.8926	5.6417
Q14657	LAGE3	False	3	0.747391	0.680305	111	7.0	11	0.063063	0	5e-05	100	8105.387215472381	4	specialist	6.5891	5.4825
Q2VPK5	CTU2	False	3	0.747391	0.680305	67	1.3333	2	0.0199	0	3e-05	65	5420.439042460412	0	background	5.9118	4.4331
Q32P41	TRMT5	False	3	0.747391	0.680305	44	1.3333	3	0.030303	0	0.0	41	381.3934094280226	0	background	5.2714	3.6511
Q53H54	TYW2	False	3	0.747391	0.680305	10	0.3333	1	0.033333	0	0.0	9	161.5597662834283	0	background	4.8585	1.3984
Q5T6V5	QNG1	False	3	0.747391	0.680305	38	0.6667	2	0.017544	0	2e-05	36	3043.690491605242	0	background	5.3713	3.6033
Q5VV42	CDKAL1	False	3	0.747391	0.680305	245	2.3333	4	0.009524	0	0.0001	241	16470.669263256157	4	specialist	7.684	6.2485
Q6IPR3	TYW3	False	3	0.747391	0.680305	53	2.0	2	0.037736	0	1e-05	51	1822.1523545715688	0	background	5.5284	3.9686
Q6YHU6	THADA	False	3	0.747391	0.680305	125	0.6667	2	0.005333	0	5e-05	123	7889.9812697495045	4	specialist	6.7418	5.5441
Q7Z4G4	TRMT11	False	3	0.747391	0.680305	40	2.6667	5	0.066667	0	0.0	35	483.80499898827145	0	background	5.1362	3.7348
Q7Z6V5	ADAT2	False	3	0.747391	0.680305	11	1.6667	3	0.151515	0	0.0	8	275.3539579182281	0	background	3.7668	2.1207
Q7Z7A3	CTU1	False	3	0.747391	0.680305	72	2.0	2	0.027778	0	4e-05	70	6236.127973793013	4	specialist	6.1229	4.8246
Q8IYL2	TRMT44	False	3	0.747391	0.680305	39	0.6667	2	0.017094	0	1e-05	37	2081.672589154359	0	background	5.2041	3.5101
Q8TBZ6	TRMT10A	False	3	0.747391	0.680305	24	1.0	3	0.041667	0	0.0	21	69.29188292589045	0	background	5.0621	2.8534
Q8TEA1	NSUN6	False	3	0.747391	0.680305	16	0.6667	2	0.041667	0	0.0	14	217.13070808970383	0	background	4.8796	2.6136
Q96BT7	ALKBH8	False	3	0.747391	0.680305	7	0.3333	1	0.047619	0	0.0	6	43.46839027819892	0	background	4.7728	1.3964
Q96EY9	ADAT3	False	3	0.747391	0.680305	23	1.6667	3	0.072464	0	0.0	20	351.75642054852364	0	background	4.8457	2.9659
Q96FX7	TRMT61A	False	3	0.747391	0.680305	85	3.6667	5	0.043137	0	1e-05	80	1770.6307311930045	0	background	5.739	4.4725
Q96PZ0	PUS7	False	3	0.747391	0.680305	132	8.0	20	0.060606	0	5e-05	112	7780.831258189645	4	specialist	6.5906	5.4903
Q9BTM9	URM1	False	3	0.747391	0.680305	26	2.0	4	0.076923	0	1e-05	22	873.3034747758833	0	background	4.8786	3.0111
Q9BUB4	ADAT1	False	3	0.747391	0.680305	10	2.0	4	0.2	0	0.0	6	29.8291868754112	0	background	3.393	1.9116
Q9BXR0	QTRT1	False	3	0.747391	0.680305	39	2.0	4	0.051282	0	1e-05	35	1476.717887776159	0	background	5.2013	3.6192
Q9BXV9	GON7	False	3	0.747391	0.680305	18	4.0	4	0.222222	0	0.0	14	31.786596749508835	4	specialist	3.0762	2.0329
Q9BZE2	PUS3	False	3	0.747391	0.680305	9	0.0	0	0.0	0	0.0	9	34.77793196108259	0	background	5.4173	0.2575
Q9H974	QTRT2	False	3	0.747391	0.680305	36	3.0	5	0.083334	0	0.0	31	602.4515258475731	0	background	4.9807	3.6662
Q9NPF4	OSGEP	False	3	0.747391	0.680305	144	9.3333	16	0.064815	0	7e-05	128	10703.08701205795	4	specialist	6.9935	5.801
Q9NUP7	TRMT13	False	3	0.747391	0.680305	12	0.6667	2	0.055556	0	0.0	10	143.86389140231648	0	background	4.8297	1.6305
Q9NV66	TYW1	False	3	0.747391	0.680305	124	0.6667	2	0.005376	0	8e-05	122	13797.230552348945	4	specialist	7.2025	5.7929
Q9NWX6	THG1L	False	3	0.747391	0.680305	58	4.6667	7	0.08046	0	1e-05	51	996.2904968807586	0	background	5.3481	4.0745
Q9NXH9	TRMT1	False	3	0.747391	0.680305	133	5.3333	10	0.0401	0	5e-05	123	8817.781257841674	4	specialist	6.6765	5.5511
Q9P272	TRMT9B	False	3	0.747391	0.680305	7	0.6667	2	0.095238	0	0.0	5	72.70175648844832	0	background	4.2201	1.7984
Q9UBP6	METTL1	False	3	0.747391	0.680305	50	4.6667	6	0.093333	0	0.0	44	680.8913984045233	0	background	5.1947	3.8003
Q9UET6	FTSJ1	False	3	0.747391	0.680305	83	1.0	3	0.012048	0	1e-05	80	2269.3754454047175	0	background	5.7757	4.2799
Q9UJA5	TRMT6	False	3	0.747391	0.680305	100	5.6667	11	0.056667	0	2e-05	89	2666.9291140735	0	background	5.7943	4.6084
Q9Y3C4	TPRKB	False	3	0.747391	0.680305	60	8.6667	10	0.144445	0	1e-05	50	1152.6271527828294	0	background	5.3516	3.8134
P01242	GH2	False	4	0.744471	0.537022	6	0.5	2	0.083333	1	0.0	4	15.433654834384116	0	background	3.5708	2.8318
P10912	GHR	False	4	0.744471	0.537022	42	21.5	35	0.511905	1	1e-05	7	1080.4472591355736	4	specialist	0.9549	0.802
P16471	PRLR	False	4	0.744471	0.537022	16	7.25	11	0.453125	1	0.0	5	145.50187132638405	4	specialist	1.1437	0.7371
O75063	FAM20B	False	4	0.743864	0.536585	79	4.0	10	0.050633	0	3e-05	69	4603.070631823656	0	background	4.818	5.4001
Q86Y38	XYLT1	False	4	0.743864	0.536585	15	0.25	1	0.016667	0	0.0	14	501.19329760495947	0	background	3.8079	3.5368
Q8TE99	PXYLP1	False	4	0.743864	0.536585	31	0.5	2	0.016129	0	1e-05	29	1411.7330910152298	0	background	4.1993	4.2012
Q9H1B5	XYLT2	False	4	0.743864	0.536585	53	6.75	12	0.127359	0	3e-05	41	4650.98590533228	0	background	4.1064	4.8626
Q9NPZ5	B3GAT2	False	4	0.743864	0.536585	18	1.75	4	0.097222	0	0.0	14	116.20050924233618	0	background	3.4181	3.4922
Q9P2W7	B3GAT1	False	4	0.743864	0.536585	375	14.25	47	0.038	0	0.00012	328	18941.223725491385	4	specialist	7.6997	6.7069
O75525	KHDRBS3	False	3	0.743618	0.67687	94	8.6667	22	0.092199	0	2e-05	72	3069.8690715164093	0	background	5.5101	4.5284
Q07666	KHDRBS1	False	3	0.743618	0.67687	384	53.6667	145	0.139757	0	0.00019	239	30725.894373002993	2	structural_hub	8.9622	7.1859
Q14956	GPNMB	False	3	0.743618	0.67687	18	2.6667	6	0.148148	0	0.0	12	388.045818946338	0	background	3.8466	2.5076
Q5S007	LRRK2	False	3	0.743618	0.67687	477	49.0	139	0.102726	0	0.00052	338	85540.23151384105	2	structural_hub	11.4531	10.8712
Q5VWX1	KHDRBS2	False	3	0.743618	0.67687	129	12.6667	32	0.098191	0	3e-05	97	5114.857549127729	0	background	5.7209	4.6486
Q9H3Y6	SRMS	False	3	0.743618	0.67687	32	3.6667	11	0.114583	0	0.0	21	783.7886478632445	0	background	4.419	2.7867
Q9C0I1	MTMR12	False	5	0.743333	0.461859	47	3.8	12	0.080851	0	1e-05	35	2288.7427090591254	0	background	3.8055	4.8685
Q9NXD2	MTMR10	False	5	0.743333	0.461859	42	2.4	4	0.057143	0	0.0	38	594.4068420844857	0	background	3.9198	4.8753
Q9Y2H2	INPP5F	False	5	0.743333	0.461859	46	2.2	4	0.047826	0	0.0	42	459.82036422676504	0	background	3.9685	4.9303
P45954	ACADSB	False	5	0.741175	0.460518	76	8.4	22	0.110526	6	1e-05	48	2230.907660903284	1	pathway_bridge	7.5753	1.7475
Q9UKU7	ACAD8	False	5	0.741175	0.460518	35	3.0	5	0.085714	6	2e-05	26	2704.6302035025237	1	pathway_bridge	7.4942	1.3297
Q13790	APOF	False	3	0.740917	0.674412	4	2.0	2	0.5	0	0.0	2	13.613138802157401	4	specialist	0.9997	0.2814
Q14596	NBR1	False	4	0.739033	0.5331	373	15.5	23	0.041555	0	0.00017	350	27903.19876970981	2	structural_hub	8.7015	7.4703
O15397	IPO8	False	3	0.738943	0.672614	203	15.3333	36	0.075534	0	0.00011	167	18534.442819263964	4	specialist	7.9283	6.4216
Q9NQ92	COPRS	False	3	0.738765	0.672453	69	9.0	12	0.130435	0	1e-05	57	1567.0796243019488	0	background	5.3526	4.011
Q9NVM4	PRMT7	False	3	0.738765	0.672453	50	3.3333	4	0.066667	0	1e-05	46	1107.8090056472702	0	background	5.2325	3.9844
Q96EQ8	RNF125	False	4	0.737518	0.532007	53	17.25	31	0.325472	0	1e-05	22	1540.438168734083	4	specialist	1.9577	2.4179
Q9NWF9	RNF216	False	4	0.737518	0.532007	54	16.5	30	0.305556	0	1e-05	24	2187.520251389534	4	specialist	2.0605	2.6924
Q86XE3	MICU3	False	3	0.737289	0.671109	13	1.3333	2	0.102564	0	0.0	11	53.73878866367271	0	background	4.255	2.3175
Q8NE86	MCU	False	3	0.737289	0.671109	209	15.3333	29	0.073365	0	8e-05	180	13534.20779394708	4	specialist	7.1591	5.8904
Q8WWC4	MAIP1	False	3	0.737289	0.671109	103	8.0	12	0.07767	0	3e-05	91	5306.864584309772	0	background	5.6933	4.7372
Q9BPX6	MICU1	False	3	0.737289	0.671109	87	8.3333	12	0.095786	0	3e-05	75	5044.709856690248	0	background	5.6569	4.5673
Q9H300	PARL	False	3	0.737289	0.671109	220	9.3333	15	0.042424	0	6e-05	205	10191.869190668715	4	specialist	6.8328	5.6337
Q9NWR8	MCUB	False	3	0.737289	0.671109	180	7.6667	12	0.042593	0	2e-05	168	2671.751915263062	4	specialist	6.1984	4.9831
P40933	IL15	False	5	0.735482	0.45698	9	2.2	4	0.244444	0	0.0	5	89.35393867440965	0	background	1.8592	3.5483
Q13261	IL15RA	False	5	0.735482	0.45698	8	1.2	4	0.15	0	0.0	4	20.506738742588908	0	background	2.3873	3.7244
Q6BCY4	CYB5R2	False	3	0.735284	0.669284	30	0.6667	2	0.022222	0	0.0	28	638.114530281814	0	background	5.071	3.0934
Q7L1T6	CYB5R4	False	3	0.735284	0.669284	5	0.0	0	0.0	0	0.0	5	217.5564231122193	0	background	5.4599	-0.2204
O14798	TNFRSF10C	False	6	0.734041	0.409676	100	3.5	5	0.035	0	6e-05	95	8993.50172291534	0	background	4.5864	6.1436
P78560	CRADD	False	6	0.734041	0.409676	25	2.3333	3	0.093333	0	1e-05	22	1103.9733588785198	0	background	2.9278	4.6658
Q86XT9	TMEM219	False	6	0.734041	0.409676	23	0.0	0	0.0	0	0.0	23	206.49883146237912	0	background	2.8904	4.9187
Q9HB75	PIDD1	False	6	0.734041	0.409676	48	9.1667	13	0.190972	0	1e-05	35	1118.1073155655802	0	background	2.584	4.3927
P50053	KHK	False	5	0.733761	0.455911	25	3.2	6	0.128	6	0.0	15	290.48592328031214	1	pathway_bridge	7.5111	0.9957
Q7Z4W1	DCXR	False	5	0.733761	0.455911	59	4.4	11	0.074576	6	6e-05	39	9710.5937898626	1	pathway_bridge	7.5983	2.1307
O14531	DPYSL4	False	5	0.732349	0.455034	62	7.8	11	0.125806	0	1e-05	51	1687.0497878066635	0	background	3.5721	5.0728
Q14194	CRMP1	False	5	0.732349	0.455034	131	9.8	19	0.074809	0	5e-05	112	8727.310540850538	0	background	4.7468	6.0798
Q14195	DPYSL3	False	5	0.732349	0.455034	86	9.4	22	0.109302	0	4e-05	64	6299.853760021339	0	background	3.6402	5.8028
Q9BPU6	DPYSL5	False	5	0.732349	0.455034	67	5.8	11	0.086567	0	2e-05	56	3035.935406564628	0	background	4.0432	5.3841
Q13207	TBX2	False	4	0.732001	0.528027	27	2.0	6	0.074074	0	0.0	21	445.3240402354388	0	background	3.7678	4.188
Q96CA5	BIRC7	False	4	0.732001	0.528027	55	1.75	5	0.031818	0	1e-05	50	1295.2146508128196	0	background	4.3245	4.9514
A0JNW5	BLTP3B	False	5	0.731874	0.454739	71	16.0	29	0.225352	0	1e-05	42	2017.6155071185292	0	background	2.5293	4.1497
P52198	RND2	False	5	0.731874	0.454739	437	110.2	163	0.252174	0	9e-05	274	14857.983311450178	4	specialist	7.2602	6.4857
Q08378	GOLGA3	False	5	0.731874	0.454739	238	29.6	72	0.12437	0	7e-05	166	11841.912773087714	0	background	4.1293	6.3575
Q86YV5	PRAG1	False	5	0.731874	0.454739	25	7.0	15	0.28	0	0.0	10	484.2849191188038	0	background	1.8848	3.4442
Q9BTT6	LRRC1	False	5	0.731874	0.454739	94	14.0	29	0.148936	0	0.00013	65	21357.023453524398	2	structural_hub	7.9023	7.0663
Q8NFR9	IL17RE	False	4	0.731486	0.527656	10	0.0	0	0.0	0	0.0	10	64.60103793964302	0	background	3.8333	3.2225
Q9H293	IL25	False	4	0.731486	0.527656	40	3.5	9	0.0875	0	0.0	31	651.2765259316412	0	background	3.8756	4.535
Q9NRM6	IL17RB	False	4	0.731486	0.527656	37	4.25	8	0.114865	0	0.0	29	726.9868798946079	0	background	3.653	4.4954
Q7Z6A9	BTLA	False	3	0.731413	0.665761	30	5.3333	8	0.177778	0	0.0	22	500.0020626127828	0	background	3.5873	2.5646
P35520	CBS	False	4	0.73108	0.527363	149	8.75	21	0.058725	1	3e-05	128	5005.250700197889	0	background	5.0317	5.8772
P58335	ANTXR2	False	5	0.73062	0.45396	24	3.4	8	0.141667	0	0.0	16	285.23554877259795	0	background	2.8092	4.2902
Q9H6X2	ANTXR1	False	5	0.73062	0.45396	136	12.6	32	0.092647	0	7e-05	104	11535.244477400223	0	background	4.3088	6.3192
P42704	LRPPRC	False	3	0.72908	0.663637	762	32.6667	81	0.042869	1	0.00043	681	70435.11910764349	2	structural_hub	11.224	9.8436
Q9GZT3	SLIRP	False	3	0.72908	0.663637	337	18.3333	40	0.054401	1	0.00011	297	17391.86755597131	4	specialist	7.9387	6.417
Q86SE9	PCGF5	False	5	0.727351	0.451928	99	27.8	37	0.280808	0	1e-05	62	1992.1717957341398	0	background	2.1031	3.6634
Q8WXX7	AUTS2	False	5	0.727351	0.451928	45	12.8	18	0.284444	0	0.0	27	579.8783588957327	0	background	2.0118	3.4789
O43520	ATP8B1	False	3	0.72494	0.659869	7	0.0	0	0.0	0	0.0	7	59.2957067580936	0	background	5.4185	-0.0057
O43861	ATP9B	False	3	0.72494	0.659869	21	3.3333	6	0.15873	0	0.0	15	419.70147548839833	0	background	3.7109	2.5338
O60312	ATP10A	False	3	0.72494	0.659869	6	0.0	0	0.0	0	0.0	6	20.124161112959673	0	background	5.437	-0.0501
O60423	ATP8B3	False	3	0.72494	0.659869	5	0.0	0	0.0	0	0.0	5	1.068964591734829	0	background	5.4511	-0.2282
O75110	ATP9A	False	3	0.72494	0.659869	89	8.3333	15	0.093633	0	2e-05	74	3654.418157937416	0	background	5.53	4.593
O75185	ATP2C2	False	3	0.72494	0.659869	150	8.6667	18	0.057778	0	1e-05	132	1400.3880862304065	0	background	5.9279	4.9173
O94823	ATP10B	False	3	0.72494	0.659869	6	1.0	1	0.166667	0	0.0	5	17.123257510615478	0	background	3.5498	2.0077
P20648	ATP4A	False	3	0.72494	0.659869	101	9.6667	16	0.09571	0	0.00012	85	19107.029354385762	4	specialist	7.8871	6.5061
P35670	ATP7B	False	3	0.72494	0.659869	61	3.3333	7	0.054645	0	2e-05	54	3517.698260060652	0	background	5.4471	4.4
P51164	ATP4B	False	3	0.72494	0.659869	7	1.0	1	0.142857	0	0.0	6	39.45207809328188	0	background	3.704	2.0597
P54707	ATP12A	False	3	0.72494	0.659869	181	8.0	13	0.044199	0	0.0002	168	33364.66978452413	2	structural_hub	9.2233	7.2876
P98194	ATP2C1	False	3	0.72494	0.659869	119	6.3333	18	0.053221	0	3e-05	101	5422.0931020813505	0	background	5.9206	5.0838
P98198	ATP8B2	False	3	0.72494	0.659869	46	5.3333	10	0.115942	0	1e-05	36	1396.0302514715731	0	background	5.0186	3.8281
Q4VNC0	ATP13A5	False	3	0.72494	0.659869	1	0.0	0	0.0	0	0.0	1	0.0	0	background	5.5032	-1.0064
Q4VNC1	ATP13A4	False	3	0.72494	0.659869	1	0.0	0	0.0	0	0.0	1	0.0	0	background	5.4903	-1.0072
Q8NB49	ATP11C	False	3	0.72494	0.659869	114	11.6667	30	0.102339	0	8e-05	84	13844.175880658659	4	specialist	7.2934	5.9308
Q9HD20	ATP13A1	False	3	0.72494	0.659869	201	12.6667	31	0.063018	0	0.00017	170	27402.50343567191	2	structural_hub	8.804	7.1488
Q9NQ11	ATP13A2	False	3	0.72494	0.659869	108	5.3333	11	0.049383	0	0.0001	97	16362.70383266183	4	specialist	7.5546	6.1629
Q9NTI2	ATP8A2	False	3	0.72494	0.659869	10	0.3333	1	0.033333	0	0.0	9	67.57138408799455	0	background	4.8175	1.4366
Q9NTM9	CUTC	False	3	0.72494	0.659869	32	1.6667	4	0.052083	0	1e-05	28	833.2317171027968	0	background	5.0426	3.4941
Q9P241	ATP10D	False	3	0.72494	0.659869	8	0.0	0	0.0	0	0.0	8	52.297691042668376	0	background	5.434	0.0552
Q4FZB7	KMT5B	False	3	0.724603	0.659562	34	3.3333	4	0.098039	0	0.0	30	250.2700328998074	0	background	4.8295	3.5347
Q86TU7	SETD3	False	3	0.724603	0.659562	35	0.3333	1	0.009524	0	0.0	34	600.817930236657	0	background	5.0789	3.3246
Q86Y97	KMT5C	False	3	0.724603	0.659562	42	2.3333	5	0.055556	0	0.0	37	417.62867197443063	0	background	5.1063	3.869
Q8TBK2	SETD6	False	3	0.724603	0.659562	5	1.0	1	0.2	0	0.0	4	8.078940712320716	0	background	3.327	1.8124
Q8TEK3	DOT1L	False	3	0.724603	0.659562	795	35.3333	63	0.044444	0	0.00025	732	41333.65165568328	2	structural_hub	9.889	7.9
Q8WTS6	SETD7	False	3	0.724603	0.659562	77	7.6667	11	0.099567	0	1e-05	66	1122.2199559760659	0	background	5.3539	4.3835
Q96L73	NSD1	False	3	0.724603	0.659562	122	6.0	9	0.04918	0	5e-05	113	7732.026722118302	4	specialist	6.5883	5.5369
Q96T68	SETDB2	False	3	0.724603	0.659562	17	1.0	2	0.058824	0	0.0	15	311.69101523189863	0	background	4.723	2.8365
Q9BYW2	SETD2	False	3	0.724603	0.659562	132	6.6667	11	0.050505	0	5e-05	121	8510.447778420807	4	specialist	6.5685	5.5426
Q9BZ95	NSD3	False	3	0.724603	0.659562	115	11.6667	21	0.101449	0	2e-05	94	3476.2053507479354	0	background	5.5482	4.6678
Q9H5I1	SUV39H2	False	3	0.724603	0.659562	74	4.0	6	0.054054	0	2e-05	68	2599.6363795975076	0	background	5.5319	4.5055
Q9H7B4	SMYD3	False	3	0.724603	0.659562	70	3.6667	4	0.052381	0	5e-05	66	8488.65399067162	4	specialist	6.2477	5.3734
Q9NR48	ASH1L	False	3	0.724603	0.659562	61	6.6667	9	0.10929	0	1e-05	52	2322.884976835995	0	background	5.2609	4.0958
P07902	GALT	False	6	0.723174	0.403611	23	1.1667	4	0.050725	8	1e-05	16	1457.382933267334	1	pathway_bridge	7.3585	1.0696
P51570	GALK1	False	6	0.723174	0.403611	93	10.1667	25	0.109319	8	2e-05	57	3949.420929097544	1	pathway_bridge	7.5802	2.0157
Q14376	GALE	False	6	0.723174	0.403611	53	4.8333	14	0.091195	8	1e-05	31	1511.080054624257	1	pathway_bridge	7.4364	1.373
Q96C23	GALM	False	6	0.723174	0.403611	19	1.8333	4	0.096492	8	1e-05	13	1273.0057090857338	1	pathway_bridge	7.3968	0.9959
O43184	ADAM12	False	4	0.722708	0.521324	43	3.0	6	0.069768	3	1e-05	36	839.4133392902836	0	background	4.118	4.85
P04731	MT1A	False	3	0.722629	0.657765	2	0.0	0	0.0	0	0.0	2	0.0	0	background	5.3965	-0.7878
P04732	MT1E	False	3	0.722629	0.657765	7	1.3333	2	0.190476	0	0.0	5	70.1114014051173	0	background	3.3977	1.9684
P04733	MT1F	False	3	0.722629	0.657765	10	0.3333	1	0.033333	0	0.0	9	44.90437697047636	0	background	4.8377	1.4464
P07438	MT1B	False	3	0.722629	0.657765	6	0.0	0	0.0	0	0.0	6	106.97630509342544	0	background	5.4042	-0.1001
P13640	MT1G	False	3	0.722629	0.657765	9	1.3333	2	0.148148	0	0.0	7	203.00042212430446	0	background	3.7636	2.1207
P25713	MT3	False	3	0.722629	0.657765	8	0.3333	1	0.041667	0	0.0	7	3.455614776149127	0	background	4.7806	1.433
P80294	MT1H	False	3	0.722629	0.657765	4	0.0	0	0.0	0	0.0	4	35.67114344595156	0	background	5.418	-0.3756
P80297	MT1X	False	3	0.722629	0.657765	21	1.3333	4	0.063492	0	1e-05	17	823.8651477610781	0	background	4.8066	2.9373
Q8N339	MT1M	False	3	0.722629	0.657765	17	2.6667	4	0.156863	0	1e-05	13	1417.3058041480654	0	background	3.7212	2.5052
Q6IQ16	SPOPL	False	3	0.722436	0.657589	15	3.0	7	0.2	0	0.0	8	207.95110101923245	0	background	3.381	2.0917
Q6PHR2	ULK3	False	3	0.722436	0.657589	60	9.3333	25	0.155556	0	0.0	35	517.6380176537028	0	background	4.4997	3.3941
Q86YF9	DZIP1	False	3	0.722436	0.657589	42	8.0	22	0.190477	0	1e-05	20	1169.4664720292772	0	background	3.4487	2.7166
Q96QV1	HHIP	False	3	0.722436	0.657589	8	0.3333	1	0.041667	0	0.0	7	29.6425531919969	0	background	4.7184	1.4526
O00587	MFNG	False	4	0.722285	0.521019	22	0.25	1	0.011364	0	0.0	21	354.2787982455113	0	background	3.902	3.7982
Q9Y644	RFNG	False	4	0.722285	0.521019	5	0.25	1	0.05	0	0.0	4	6.132852608343068	0	background	3.5471	2.7976
O95754	SEMA4F	False	5	0.722062	0.448642	38	2.0	3	0.052632	0	1e-05	35	1609.328468455526	0	background	3.8696	4.8891
P61587	RND3	False	5	0.722062	0.448642	268	88.2	127	0.329105	0	6e-05	141	9095.99540202509	0	background	1.574	3.325
P62070	RRAS2	False	5	0.722062	0.448642	94	22.8	42	0.242553	0	2e-05	52	2778.6897304954377	0	background	2.419	4.0924
P80723	BASP1	False	5	0.722062	0.448642	303	58.6	108	0.1934	0	0.0001	195	16807.540476946546	4	specialist	7.3594	6.608
Q6S8J3	POTEE	False	5	0.722062	0.448642	139	20.2	41	0.145324	0	0.00014	98	22071.966408869863	2	structural_hub	8.0609	7.2372
Q6UXY1	BAIAP2L2	False	5	0.722062	0.448642	7	0.2	1	0.028571	0	0.0	6	34.6002231622686	0	background	4.7888	-0.0527
Q93045	STMN2	False	5	0.722062	0.448642	88	8.8	26	0.1	0	2e-05	62	3233.3810065810676	0	background	3.8685	5.4717
Q96J88	EPSTI1	False	5	0.722062	0.448642	26	3.4	10	0.130769	0	0.0	16	367.28545860197374	0	background	2.8547	4.3803
Q9P2D6	FAM135A	False	5	0.722062	0.448642	88	22.2	39	0.252273	0	0.0	49	550.3074610195033	0	background	2.33	3.8981
Q9Y6X4	FAM169A	False	5	0.722062	0.448642	36	7.8	13	0.216667	0	0.0	23	245.27191955214226	0	background	2.3609	3.8945
Q9BQ16	SPOCK3	False	3	0.720777	0.656079	6	2.0	2	0.333333	0	0.0	4	45.006338287505905	4	specialist	2.0677	1.1801
Q9ULZ9	MMP17	False	3	0.720777	0.656079	3	0.0	0	0.0	0	0.0	3	1.0258794624963739	0	background	5.4278	-0.4607
Q9Y5R2	MMP24	False	3	0.720777	0.656079	4	0.0	0	0.0	0	0.0	4	2.230901979355774	0	background	5.4455	-0.3028
Q13627	DYRK1A	False	4	0.720673	0.519856	1094	55.0	109	0.050274	0	0.00289	985	470467.2520149577	2	structural_hub	9.9773	15.9873
O96015	DNAL4	False	5	0.719245	0.446892	37	3.0	15	0.081081	0	1e-05	22	1970.950484870056	0	background	3.4616	4.653
P36021	SLC16A2	False	4	0.717039	0.517234	58	1.75	3	0.030172	0	1e-05	55	1927.1513351190836	0	background	4.2461	4.9961
Q96BD0	SLCO4A1	False	4	0.717039	0.517234	68	2.75	5	0.040441	0	2e-05	63	3350.4477128562394	0	background	4.5542	5.3525
Q9NYB5	SLCO1C1	False	4	0.717039	0.517234	19	0.25	1	0.013158	0	0.0	18	296.1011847321853	0	background	3.8039	3.7161
Q9UIG8	SLCO3A1	False	4	0.717039	0.517234	33	0.25	1	0.007576	0	0.0	32	423.67412372119554	0	background	4.2205	4.1927
Q92604	LPGAT1	False	5	0.71568	0.444677	70	4.0	10	0.057143	0	2e-05	60	3215.484012205127	0	background	4.0629	5.4865
Q9UJA2	CRLS1	False	5	0.71568	0.444677	3	0.0	0	0.0	0	0.0	3	11.489895061559332	0	background	4.9166	-0.4367
Q05823	RNASEL	False	6	0.715629	0.3994	43	2.3333	5	0.054264	2	1e-05	38	1773.3213149171943	1	pathway_bridge	7.3139	1.4004
O00300	TNFRSF11B	False	4	0.714375	0.515313	6	2.75	4	0.458333	0	0.0	2	59.820224043257404	4	specialist	0.9925	0.5017
O14836	TNFRSF13B	False	4	0.714375	0.515313	44	7.5	12	0.170454	0	1e-05	32	820.611136576773	0	background	3.0294	4.3374
O95150	TNFSF15	False	4	0.714375	0.515313	2	2.0	2	1.0	0	0.0	0	1.5402705907620373	4	specialist	3.6308	-5.6504
O95407	TNFRSF6B	False	4	0.714375	0.515313	30	4.25	9	0.141667	0	0.00012	21	19127.298616584187	4	specialist	7.7909	6.7662
P26842	CD27	False	4	0.714375	0.515313	72	7.25	16	0.100694	0	2e-05	56	2734.381641449992	0	background	4.1175	4.9939
P28908	TNFRSF8	False	4	0.714375	0.515313	28	4.75	10	0.169643	0	0.0	18	261.34585017255654	0	background	2.7939	3.9922
P32970	CD70	False	4	0.714375	0.515313	169	12.75	28	0.075444	0	4e-05	141	7324.59994762827	0	background	5.0772	6.0076
P32971	TNFSF8	False	4	0.714375	0.515313	139	6.5	17	0.046762	0	6e-05	122	9093.855864688334	0	background	5.5615	6.198
P41273	TNFSF9	False	4	0.714375	0.515313	86	15.5	37	0.180233	0	5e-05	49	7379.170560874342	4	specialist	3.519	4.9755
P43489	TNFRSF4	False	4	0.714375	0.515313	8	2.5	3	0.3125	0	0.0	5	7.8192834803314675	0	background	1.7542	3.056
Q02223	TNFRSF17	False	4	0.714375	0.515313	21	4.5	7	0.214286	0	0.0	14	259.8436001257062	0	background	2.4792	3.4111
Q07011	TNFRSF9	False	4	0.714375	0.515313	31	4.25	7	0.137096	0	0.0	24	597.4353412681801	0	background	3.2256	4.3768
