gene1	gene2	annotation	direction	score	ann_class	shared_pathways	pathway_type	n_pathways_g1	n_pathways_g2	local_degree_g1	local_degree_g2	mean_local_degree	ratio_g1	ratio_g2	global_degree_g1	global_degree_g2	betweenness_g1	betweenness_g2	taxonomy_g1	taxonomy_g2	mean_global_degree	mean_betweenness
ZNF169	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	11.0	16.833	13.917	0.2075	0.1451	53	116	2.557677182896926e-06	1.1826322945110627e-05	background	background	84.5	7.192000064003776e-06
ZNF169	ZSCAN4	predicted	-	0.88	predicted	0	inter	3	3	11.0	0.667	5.833	0.2075	0.0444	53	15	2.557677182896926e-06	1.0037530293673193e-07	background	background	34.0	1.329026242916829e-06
ZNF17	ZNF423	predicted	-	0.92	predicted	0	inter	3	4	3.333	9.5	6.417	0.0926	0.2436	36	39	9.904549878016324e-07	2.95553780986341e-06	specialist	background	37.5	1.972996398832521e-06
ZNF17	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	3.333	16.833	10.083	0.0926	0.1451	36	116	9.904549878016324e-07	1.1826322945110627e-05	specialist	background	76.0	6.408388966456129e-06
ZNF17	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	3.333	0.667	2.0	0.0926	0.0444	36	15	9.904549878016324e-07	1.0037530293673193e-07	specialist	background	25.5	5.454151453691822e-07
ZNF18	ZSCAN4	predicted	-	0.91	predicted	0	inter	3	3	3.333	0.667	2.0	0.2564	0.0444	13	15	8.418127475426895e-07	1.0037530293673193e-07	specialist	background	14.0	4.710940252397107e-07
ZNF180	ZSCAN4	predicted	-	0.88	predicted	0	inter	3	3	1.0	0.667	0.833	0.1111	0.0444	9	15	7.222399415471818e-08	1.0037530293673193e-07	specialist	background	12.0	8.629964854572506e-08
ZNF184	ZNF467	predicted	-	0.96	predicted	0	inter	3	3	16.667	3.667	10.167	0.2451	0.0211	68	174	2.6663876938173713e-06	3.78383210725981e-05	background	background	121.0	2.0252354383207734e-05
ZNF19	ZNF687	predicted	-	0.9	predicted	0	inter	3	6	6.0	16.833	11.417	0.25	0.1451	24	116	7.64788660287682e-07	1.1826322945110627e-05	specialist	background	70.0	6.2955558026991544e-06
ZNF19	ZSCAN4	predicted	-	0.91	predicted	0	inter	3	3	6.0	0.667	3.333	0.25	0.0444	24	15	7.64788660287682e-07	1.0037530293673193e-07	specialist	background	19.5	4.32581981612207e-07
ZNF195	ZSCAN4	predicted	-	0.88	predicted	0	inter	3	3	13.667	0.667	7.167	0.2316	0.0444	59	15	4.200156424472747e-05	1.0037530293673193e-07	background	background	37.0	2.1050969773832103e-05
ZNF197	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	4.667	0.667	2.667	0.2222	0.0444	21	15	1.2628016421705042e-06	1.0037530293673193e-07	specialist	background	18.0	6.815884725536181e-07
ZNF20	ZSCAN4	predicted	-	0.88	predicted	0	inter	3	3	4.667	0.667	2.667	0.1085	0.0444	43	15	7.729642981700952e-06	1.0037530293673193e-07	specialist	background	29.0	3.915009142318842e-06
ZNF202	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	2.667	0.667	1.667	0.086	0.0444	31	15	2.3480064230436234e-06	1.0037530293673193e-07	specialist	background	23.0	1.2241908629901777e-06
ZNF208	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	1.0	16.833	8.917	1.0	0.1451	1	116	0.0	1.1826322945110627e-05	background	background	58.5	5.9131614725553135e-06
ZNF211	ZNF467	predicted	-	0.94	predicted	0	inter	3	3	4.333	3.667	4.0	0.2167	0.0211	20	174	3.163127247889131e-07	3.78383210725981e-05	specialist	background	97.0	1.9077316898693505e-05
ZNF213	ZSCAN10	predicted	-	0.89	predicted	0	inter	3	2	5.0	1.0	3.0	0.1724	0.25	29	4	1.5279987853104024e-06	1.2548032440736999e-08	specialist	background	16.5	7.702734088755696e-07
ZNF213	ZSCAN4	predicted	-	0.91	predicted	0	inter	3	3	5.0	0.667	2.833	0.1724	0.0444	29	15	1.5279987853104024e-06	1.0037530293673193e-07	specialist	background	22.0	8.141870441235672e-07
ZNF214	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	1.0	16.833	8.917	0.0714	0.1451	14	116	5.044102722388018e-08	1.1826322945110627e-05	specialist	background	65.0	5.938381986167254e-06
ZNF215	ZSCAN4	predicted	-	0.91	predicted	0	inter	3	3	5.333	0.667	3.0	0.254	0.0444	21	15	6.930336079341243e-07	1.0037530293673193e-07	specialist	background	18.0	3.967044554354281e-07
ZNF217	ZNF222	predicted	-	0.89	predicted	0	inter	13	3	9.231	0.0	4.615	0.1014	0.0	91	1	4.748120038676002e-05	0.0	pathway_bridge	functional_connector	46.0	2.374060019338001e-05
ZNF217	ZNF25	predicted	-	0.89	predicted	0	inter	13	3	9.231	1.0	5.115	0.1014	0.2	91	5	4.748120038676002e-05	1.2217756293964346e-06	pathway_bridge	specialist	48.0	2.4351488008078227e-05
ZNF217	ZNF331	predicted	-	0.89	predicted	0	inter	13	6	9.231	5.0	7.115	0.1014	0.0794	91	63	4.748120038676002e-05	5.883966971101249e-06	pathway_bridge	pathway_bridge	77.0	2.6682583678930637e-05
ZNF217	ZNF37A	predicted	-	0.89	predicted	0	inter	13	3	9.231	1.667	5.449	0.1014	0.4167	91	4	4.748120038676002e-05	0.0	pathway_bridge	background	47.5	2.374060019338001e-05
ZNF217	ZNF423	predicted	-	0.89	predicted	0	inter	13	4	9.231	9.5	9.365	0.1014	0.2436	91	39	4.748120038676002e-05	2.95553780986341e-06	pathway_bridge	background	65.0	2.5218369098311717e-05
ZNF217	ZNF467	predicted	-	0.89	predicted	0	inter	13	3	9.231	3.667	6.449	0.1014	0.0211	91	174	4.748120038676002e-05	3.78383210725981e-05	pathway_bridge	background	132.5	4.2659760729679065e-05
ZNF217	ZNF827	predicted	-	0.89	predicted	0	inter	13	6	9.231	11.667	10.449	0.1014	0.3535	91	33	4.748120038676002e-05	1.4227678808470517e-06	pathway_bridge	background	62.0	2.4451984133803537e-05
ZNF221	ZSCAN4	predicted	-	0.91	predicted	0	inter	3	3	2.0	0.667	1.333	0.2222	0.0444	9	15	8.10820052945145e-07	1.0037530293673193e-07	specialist	background	12.0	4.555976779409385e-07
ZNF222	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	0.0	16.833	8.417	0.0	0.1451	1	116	0.0	1.1826322945110627e-05	functional_connector	background	58.5	5.9131614725553135e-06
ZNF223	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	5.0	16.833	10.917	0.1724	0.1451	29	116	1.810715808097525e-06	1.1826322945110627e-05	specialist	background	72.5	6.818519376604076e-06
ZNF224	ZSCAN4	predicted	-	0.89	predicted	0	inter	6	3	2.833	0.667	1.75	0.1491	0.0444	19	15	2.138473360176522e-06	1.0037530293673193e-07	pathway_bridge	background	17.0	1.119424331556627e-06
ZNF225	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	2.0	16.833	9.417	0.2857	0.1451	7	116	3.749394887591961e-07	1.1826322945110627e-05	specialist	background	61.5	6.100631216934911e-06
ZNF225	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	2.0	0.667	1.333	0.2857	0.0444	7	15	3.749394887591961e-07	1.0037530293673193e-07	specialist	background	11.0	2.3765739584796402e-07
ZNF233	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	0.667	16.833	8.75	0.1667	0.1451	4	116	5.574002296696611e-08	1.1826322945110627e-05	specialist	background	60.0	5.9410314840387965e-06
ZNF248	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	3.667	0.667	2.167	0.2821	0.0444	13	15	6.943992171952102e-07	1.0037530293673193e-07	specialist	background	14.0	3.9738726006597106e-07
ZNF25	ZSCAN4	predicted	-	0.91	predicted	0	inter	3	3	1.0	0.667	0.833	0.2	0.0444	5	15	1.2217756293964346e-06	1.0037530293673193e-07	specialist	background	10.0	6.610754661665833e-07
ZNF250	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	16.333	0.667	8.5	0.1266	0.0444	129	15	6.108201617576087e-05	1.0037530293673193e-07	background	background	72.0	3.05911957393488e-05
ZNF254	ZNF467	predicted	-	0.96	predicted	0	inter	3	3	2.667	3.667	3.167	0.2667	0.0211	10	174	3.0501766533706315e-06	3.78383210725981e-05	specialist	background	92.0	2.0444248862984364e-05
ZNF254	ZSCAN10	predicted	-	0.89	predicted	0	inter	3	2	2.667	1.0	1.833	0.2667	0.25	10	4	3.0501766533706315e-06	1.2548032440736999e-08	specialist	background	7.0	1.5313623429056843e-06
ZNF256	ZNF467	predicted	-	0.89	predicted	0	inter	3	3	1.0	3.667	2.333	0.3333	0.0211	3	174	5.123774126792122e-08	3.78383210725981e-05	specialist	background	88.5	1.894477940693301e-05
ZNF256	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	1.0	0.667	0.833	0.3333	0.0444	3	15	5.123774126792122e-08	1.0037530293673193e-07	specialist	background	9.0	7.580652210232658e-08
ZNF257	ZSCAN4	predicted	-	0.88	predicted	0	inter	6	3	2.833	0.667	1.75	0.4722	0.0444	6	15	3.4479959481492185e-07	1.0037530293673193e-07	background	background	10.5	2.225874488758269e-07
ZNF263	ZNF423	predicted	-	0.89	predicted	0	inter	3	4	27.333	9.5	18.417	0.1898	0.2436	144	39	2.031790840020362e-05	2.95553780986341e-06	background	background	91.5	1.1636723105033515e-05
ZNF263	ZNF467	expression regulates	->	1.0	expression	0	inter	3	3	27.333	3.667	15.5	0.1898	0.0211	144	174	2.031790840020362e-05	3.78383210725981e-05	background	background	159.0	2.907811473640086e-05
ZNF263	ZNF687	predicted	-	0.95	predicted	0	inter	3	6	27.333	16.833	22.083	0.1898	0.1451	144	116	2.031790840020362e-05	1.1826322945110627e-05	background	background	130.0	1.6072115672657123e-05
ZNF263	ZSCAN4	predicted	-	0.91	predicted	0	inter	3	3	27.333	0.667	14.0	0.1898	0.0444	144	15	2.031790840020362e-05	1.0037530293673193e-07	background	background	79.5	1.0209141851570175e-05
ZNF266	ZNF467	predicted	-	0.93	predicted	0	inter	3	3	1.667	3.667	2.667	0.1042	0.0211	16	174	7.511714204331226e-07	3.78383210725981e-05	specialist	background	95.0	1.9294746246515613e-05
ZNF266	ZSCAN4	predicted	-	0.88	predicted	0	inter	3	3	1.667	0.667	1.167	0.1042	0.0444	16	15	7.511714204331226e-07	1.0037530293673193e-07	specialist	background	15.5	4.2577336168492725e-07
ZNF273	ZSCAN4	predicted	-	0.88	predicted	0	inter	6	3	2.5	0.667	1.583	0.125	0.0444	20	15	2.861502205007519e-05	1.0037530293673193e-07	pathway_bridge	background	17.5	1.435769867650596e-05
ZNF28	ZNF687	predicted	-	0.89	predicted	0	inter	6	6	1.5	16.833	9.167	0.1875	0.1451	8	116	4.595846057735425e-08	1.1826322945110627e-05	pathway_bridge	background	62.0	5.936140702843991e-06
ZNF28	ZSCAN4	predicted	-	0.89	predicted	0	inter	6	3	1.5	0.667	1.083	0.1875	0.0444	8	15	4.595846057735425e-08	1.0037530293673193e-07	pathway_bridge	background	11.5	7.316688175704308e-08
ZNF282	ZNF687	predicted	-	0.91	predicted	0	inter	3	6	7.0	16.833	11.917	0.2593	0.1451	27	116	4.148138810388598e-06	1.1826322945110627e-05	specialist	background	71.5	7.987230877749612e-06
ZNF287	ZSCAN4	predicted	-	0.91	predicted	0	inter	3	3	2.333	0.667	1.5	0.1795	0.0444	13	15	1.0762816380502611e-07	1.0037530293673193e-07	specialist	background	14.0	1.0400173337087902e-07
ZNF30	ZNF687	predicted	-	0.89	predicted	0	inter	6	6	1.5	16.833	9.167	0.2143	0.1451	7	116	3.091613601889832e-08	1.1826322945110627e-05	pathway_bridge	background	61.5	5.928619540564763e-06
ZNF30	ZSCAN4	predicted	-	0.89	predicted	0	inter	6	3	1.5	0.667	1.083	0.2143	0.0444	7	15	3.091613601889832e-08	1.0037530293673193e-07	pathway_bridge	background	11.0	6.564571947781513e-08
ZNF300	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	0.0	0.667	0.333	0.0	0.0444	5	15	6.374356382632231e-07	1.0037530293673193e-07	specialist	background	10.0	3.6890547059997754e-07
ZNF304	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	1.0	16.833	8.917	0.2	0.1451	5	116	6.783502625505601e-08	1.1826322945110627e-05	specialist	background	60.5	5.947078985682841e-06
ZNF304	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	1.0	0.667	0.833	0.2	0.0444	5	15	6.783502625505601e-08	1.0037530293673193e-07	specialist	background	10.0	8.410516459589396e-08
ZNF317	ZNF467	predicted	-	0.93	predicted	0	inter	6	3	3.5	3.667	3.583	0.0538	0.0211	65	174	8.801402017952688e-06	3.78383210725981e-05	pathway_bridge	background	119.5	2.3319861545275393e-05
ZNF317	ZSCAN4	predicted	-	0.89	predicted	0	inter	6	3	3.5	0.667	2.083	0.0538	0.0444	65	15	8.801402017952688e-06	1.0037530293673193e-07	pathway_bridge	background	40.0	4.45088866044471e-06
ZNF320	ZNF467	predicted	-	0.93	predicted	0	inter	6	3	3.833	3.667	3.75	0.142	0.0211	27	174	1.8350902248871544e-05	3.78383210725981e-05	pathway_bridge	background	100.5	2.8094611660734824e-05
ZNF324	ZNF467	predicted	-	0.96	predicted	0	inter	6	3	8.667	3.667	6.167	0.1884	0.0211	46	174	2.7357024797111923e-06	3.78383210725981e-05	pathway_bridge	background	110.0	2.0287011776154647e-05
ZNF324	ZNF687	predicted	-	0.9	predicted	0	inter	6	6	8.667	16.833	12.75	0.1884	0.1451	46	116	2.7357024797111923e-06	1.1826322945110627e-05	pathway_bridge	background	81.0	7.28101271241091e-06
ZNF324	ZSCAN4	predicted	-	0.89	predicted	0	inter	6	3	8.667	0.667	4.667	0.1884	0.0444	46	15	2.7357024797111923e-06	1.0037530293673193e-07	pathway_bridge	background	30.5	1.4180388913239621e-06
ZNF331	ZSCAN4	predicted	-	0.92	predicted	0	inter	6	3	5.0	0.667	2.833	0.0794	0.0444	63	15	5.883966971101249e-06	1.0037530293673193e-07	pathway_bridge	background	39.0	2.99217113701899e-06
ZNF333	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	5.667	0.667	3.167	0.2576	0.0444	22	15	6.512428536413094e-07	1.0037530293673193e-07	specialist	background	18.5	3.758090782890207e-07
ZNF337	ZSCAN4	predicted	-	0.88	predicted	0	inter	3	3	1.667	0.667	1.167	0.1042	0.0444	16	15	9.312799529904668e-07	1.0037530293673193e-07	specialist	background	15.5	5.158276279635993e-07
ZNF33A	ZSCAN4	predicted	-	0.89	predicted	0	inter	6	3	2.5	0.667	1.583	0.25	0.0444	10	15	1.3670396862982267e-07	1.0037530293673193e-07	pathway_bridge	background	12.5	1.1853963578327731e-07
ZNF33B	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	1.0	0.667	0.833	0.1667	0.0444	6	15	2.857849625786725e-07	1.0037530293673193e-07	specialist	background	10.5	1.9308013275770221e-07
ZNF343	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	2.0	16.833	9.417	0.08	0.1451	25	116	4.413104004678732e-06	1.1826322945110627e-05	specialist	background	70.5	8.119713474894678e-06
ZNF343	ZSCAN4	predicted	-	0.88	predicted	0	inter	3	3	2.0	0.667	1.333	0.08	0.0444	25	15	4.413104004678732e-06	1.0037530293673193e-07	specialist	background	20.0	2.2567396538077316e-06
ZNF347	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	0.667	0.667	0.667	0.6667	0.0444	1	15	0.0	1.0037530293673193e-07	background	background	8.0	5.0187651468365965e-08
ZNF350	ZSCAN4	predicted	-	0.88	predicted	0	inter	8	3	5.75	0.667	3.208	0.3382	0.0444	17	15	6.697297676731723e-07	1.0037530293673193e-07	pathway_bridge	background	16.0	3.8505253530495214e-07
ZNF354A	ZNF467	predicted	-	0.96	predicted	0	inter	6	3	5.333	3.667	4.5	0.1368	0.0211	39	174	2.3180771793026022e-07	3.78383210725981e-05	pathway_bridge	background	106.5	1.903506439526418e-05
ZNF354A	ZSCAN4	predicted	-	0.93	predicted	0	inter	6	3	5.333	0.667	3.0	0.1368	0.0444	39	15	2.3180771793026022e-07	1.0037530293673193e-07	pathway_bridge	background	27.0	1.6609151043349608e-07
ZNF354C	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	7.667	16.833	12.25	0.2644	0.1451	29	116	3.092425496666701e-06	1.1826322945110627e-05	specialist	background	72.5	7.459374220888664e-06
ZNF354C	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	7.667	0.667	4.167	0.2644	0.0444	29	15	3.092425496666701e-06	1.0037530293673193e-07	specialist	background	22.0	1.5964003998017164e-06
ZNF37A	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	1.667	0.667	1.167	0.4167	0.0444	4	15	0.0	1.0037530293673193e-07	background	background	9.5	5.0187651468365965e-08
ZNF382	ZNF687	predicted	-	0.9	predicted	0	inter	6	6	1.167	16.833	9.0	0.1667	0.1451	7	116	6.844846726776132e-09	1.1826322945110627e-05	pathway_bridge	background	61.5	5.916583895918701e-06
ZNF382	ZSCAN10	predicted	-	0.89	predicted	0	inter	6	2	1.167	1.0	1.083	0.1667	0.25	7	4	6.844846726776132e-09	1.2548032440736999e-08	pathway_bridge	background	5.5	9.696439583756566e-09
ZNF382	ZSCAN4	predicted	-	0.91	predicted	0	inter	6	3	1.167	0.667	0.917	0.1667	0.0444	7	15	6.844846726776132e-09	1.0037530293673193e-07	pathway_bridge	background	11.0	5.3610074831754033e-08
ZNF383	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	3.667	16.833	10.25	0.1833	0.1451	20	116	3.5809312154515454e-06	1.1826322945110627e-05	specialist	background	68.0	7.703627080281086e-06
ZNF383	ZSCAN10	predicted	-	0.89	predicted	0	inter	3	2	3.667	1.0	2.333	0.1833	0.25	20	4	3.5809312154515454e-06	1.2548032440736999e-08	specialist	background	12.0	1.7967396239461412e-06
ZNF383	ZSCAN4	predicted	-	0.91	predicted	0	inter	3	3	3.667	0.667	2.167	0.1833	0.0444	20	15	3.5809312154515454e-06	1.0037530293673193e-07	specialist	background	17.5	1.8406532591941387e-06
ZNF394	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	2.0	0.667	1.333	0.1667	0.0444	12	15	4.652236702602056e-08	1.0037530293673193e-07	specialist	background	13.5	7.344883498137624e-08
ZNF398	ZSCAN4	predicted	-	0.88	predicted	0	inter	3	3	10.0	0.667	5.333	0.2381	0.0444	42	15	4.278771855802291e-06	1.0037530293673193e-07	background	background	28.5	2.189573579369511e-06
ZNF415	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	2.0	0.667	1.333	0.3333	0.0444	6	15	5.4733471130539794e-08	1.0037530293673193e-07	specialist	background	10.5	7.755438703363586e-08
ZNF416	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	2.0	16.833	9.417	0.25	0.1451	8	116	9.413249107371648e-08	1.1826322945110627e-05	specialist	background	62.0	5.960227718092172e-06
ZNF416	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	2.0	0.667	1.333	0.25	0.0444	8	15	9.413249107371648e-08	1.0037530293673193e-07	specialist	background	11.5	9.725389700522421e-08
ZNF417	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	14.667	16.833	15.75	0.0843	0.1451	174	116	0.00024634275709590456	1.1826322945110627e-05	pathway_bridge	background	145.0	0.0001290845400205076
ZNF418	ZNF687	predicted	-	0.89	predicted	0	inter	6	6	3.333	16.833	10.083	0.1449	0.1451	23	116	2.515987262875802e-06	1.1826322945110627e-05	pathway_bridge	background	69.5	7.171155103993214e-06
ZNF419	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	2.0	16.833	9.417	0.25	0.1451	8	116	9.350915684952434e-08	1.1826322945110627e-05	specialist	background	62.0	5.9599160509800754e-06
ZNF420	ZSCAN4	predicted	-	0.89	predicted	0	inter	6	3	4.333	0.667	2.5	0.1398	0.0444	31	15	1.4590663047129037e-06	1.0037530293673193e-07	background	background	23.0	7.797208038248178e-07
ZNF423	ZNF486	predicted	-	0.89	predicted	0	inter	4	3	9.5	1.667	5.583	0.2436	0.5556	39	3	2.95553780986341e-06	1.0848860419859272e-08	background	background	21.0	1.4831933351416346e-06
ZNF423	ZNF711	predicted	-	0.91	predicted	0	inter	4	3	9.5	9.0	9.25	0.2436	0.2368	39	38	2.95553780986341e-06	6.075263802709775e-07	background	background	38.5	1.7815320950671937e-06
ZNF429	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	0.667	16.833	8.75	0.6667	0.1451	1	116	0.0	1.1826322945110627e-05	background	background	58.5	5.9131614725553135e-06
ZNF429	ZSCAN10	predicted	-	0.91	predicted	0	inter	3	2	0.667	1.0	0.833	0.6667	0.25	1	4	0.0	1.2548032440736999e-08	background	background	2.5	6.274016220368499e-09
ZNF430	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	10.333	16.833	13.583	0.3333	0.1451	31	116	3.4485945297649124e-05	1.1826322945110627e-05	specialist	background	73.5	2.3156134121379875e-05
ZNF430	ZSCAN4	predicted	-	0.91	predicted	0	inter	3	3	10.333	0.667	5.5	0.3333	0.0444	31	15	3.4485945297649124e-05	1.0037530293673193e-07	specialist	background	23.0	1.729316030029293e-05
ZNF433	ZNF467	predicted	-	0.89	predicted	0	inter	3	3	0.0	3.667	1.833	0.0	0.0211	9	174	1.4630083227789848e-08	3.78383210725981e-05	specialist	background	91.5	1.8926475577912945e-05
ZNF433	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	0.0	16.833	8.417	0.0	0.1451	9	116	1.4630083227789848e-08	1.1826322945110627e-05	specialist	background	62.5	5.920476514169209e-06
ZNF436	ZSCAN10	predicted	-	0.89	predicted	0	inter	3	2	6.667	1.0	3.833	0.3333	0.25	20	4	1.5318463523111873e-06	1.2548032440736999e-08	specialist	background	12.0	7.721971923759621e-07
ZNF436	ZSCAN4	predicted	-	0.91	predicted	0	inter	3	3	6.667	0.667	3.667	0.3333	0.0444	20	15	1.5318463523111873e-06	1.0037530293673193e-07	specialist	background	17.5	8.161108276239596e-07
ZNF439	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	0.667	16.833	8.75	0.0247	0.1451	27	116	4.881019748428476e-06	1.1826322945110627e-05	specialist	background	71.5	8.35367134676955e-06
ZNF440	ZNF687	predicted	-	0.89	predicted	0	inter	3	6	2.667	16.833	9.75	0.0721	0.1451	37	116	1.7776240410850574e-05	1.1826322945110627e-05	specialist	background	76.5	1.48012816779806e-05
ZNF440	ZSCAN4	predicted	-	0.88	predicted	0	inter	3	3	2.667	0.667	1.667	0.0721	0.0444	37	15	1.7776240410850574e-05	1.0037530293673193e-07	specialist	background	26.0	8.938307856893652e-06
ZNF441	ZNF467	predicted	-	0.89	predicted	0	inter	3	3	1.0	3.667	2.333	0.1111	0.0211	9	174	5.661783818550125e-08	3.78383210725981e-05	specialist	background	91.5	1.89474694553918e-05
ZNF442	ZNF467	predicted	-	0.89	predicted	0	inter	3	3	1.0	3.667	2.333	0.5	0.0211	2	174	0.0	3.78383210725981e-05	background	background	88.0	1.891916053629905e-05
ZNF443	ZNF467	predicted	-	0.89	predicted	0	inter	3	3	2.0	3.667	2.833	0.6667	0.0211	3	174	3.7070186363228443e-09	3.78383210725981e-05	background	background	88.5	1.8921014045617212e-05
ZNF445	ZNF467	predicted	-	0.96	predicted	0	inter	3	3	16.0	3.667	9.833	0.2857	0.0211	56	174	1.5027411212488894e-05	3.78383210725981e-05	background	background	115.0	2.6432866142543498e-05
ZNF445	ZSCAN4	predicted	-	0.89	predicted	0	inter	3	3	16.0	0.667	8.333	0.2857	0.0444	56	15	1.5027411212488894e-05	1.0037530293673193e-07	background	background	35.5	7.563893257712813e-06
